NUMBER,X_IMAGE,Y_IMAGE,FLUX_AUTO,MAG_AUTO,A_IMAGE,B_IMAGE,KRON_RADIUS,PETRO_RADIUS,FLUX_RADIUS,ELLIPTICITY,THETA_IMAGE,BACKGROUND,THRESHOLD,ISOAREA_IMAGE,CLASS_STAR
2461,2756.7598,2167.9302,12.39383,24.267,1.847,1.279,8.02,10.56,5.986,0.308,59.03,0.0007585064,0.07451751,21,0
2462,1164.9684,2159.5317,5.011659,25.25,1.882,0.776,7.21,3.5,3.402,0.588,8.02,-0.0001534218,0.07451751,11,0.001
2463,2640.1658,2170.0032,9.692143,24.534,1.939,1.665,6.02,7.26,3.609,0.141,73.51,0.0001614098,0.07451751,37,0
2464,190.7127,2183.9241,26.82531,23.4286,2.549,2.299,5.22,7.92,4.384,0.098,57.15,0.006588504,0.07451751,85,0
2465,946.7817,2165.9231,8.593366,24.6646,1.636,1.01,8.18,9.24,5.384,0.382,-73.54,0.000151286,0.07451751,12,0
2466,2940.5005,2161.9536,4.099095,25.4683,1.086,0.91,7.07,7.92,3.1,0.162,-13.66,0.0001156097,0.07451751,11,0
2467,3495.4072,2184.5007,22.03657,23.6421,2.727,2.175,5.48,7.26,4.356,0.202,-48.53,0.0001430754,0.07451751,80,0
2468,1961.8151,2156.6086,2.470055,26.0182,0.758,0.445,8.45,7.26,2.619,0.414,19.14,0.001695083,0.07451751,4,0
2469,3061.6787,2168.1401,7.743705,24.7776,1.548,0.999,7.42,10.56,4.801,0.355,67.91,0.0001161697,0.07451751,13,0
2470,745.379,2185.8799,17.17587,23.9127,2.527,1.737,6.02,9.9,4.398,0.313,-82.2,0.001805391,0.07451751,57,0
2471,957.7427,2165.2168,5.57011,25.1353,1.451,0.648,8.37,5.94,3.906,0.553,-42.27,0.0001560752,0.07451751,11,0
2472,3056.0435,2183.6191,22.84721,23.6029,2.28,2.112,5.71,8.58,4.098,0.073,-68.58,-0.0006819652,0.07451751,67,0
2473,3042.9973,2161.4927,1.67549,26.4396,0.809,0.5,7.1,9.9,1.714,0.382,-1.9,0.0001683023,0.07451751,5,0
2474,2763.5513,2175.0979,12.19052,24.2849,1.819,1.523,6.87,10.56,4.804,0.163,41.26,0.0005677848,0.07451751,32,0
2475,3592.3345,2187.8049,30.68581,23.2827,2.417,2.288,5.97,10.56,4.639,0.053,-28.5,0.0001852765,0.07451751,81,0
2476,681.2322,2289.9038,792.2234,19.7529,8.157,7.396,3.63,5.94,7.954,0.093,51.95,0.004160929,0.07451751,1605,0.029
2477,2830.46,2184.7227,16.55136,23.9529,2.439,1.881,6.71,10.56,5.218,0.229,-18.02,0.0005617306,0.07451751,46,0
2478,1333.7964,2166.7625,4.728873,25.3131,1.563,0.41,8.14,10.56,3.503,0.737,-4.28,-0.0003748806,0.07451751,5,0
2479,1590.7819,2189.8972,20.13859,23.7399,2.365,2.245,4.71,7.26,3.712,0.051,0.22,0.0001181119,0.07451751,71,0
2480,1648.2733,2197.3958,25.44465,23.486,2.948,2.689,5.52,8.58,5.313,0.088,-61.22,-6.74402e-05,0.07451751,91,0
2481,1045.2714,2187.5239,11.66232,24.333,1.914,1.524,6.41,10.56,4.173,0.204,-50.5,-0.0001990698,0.07451751,31,0
2482,1788.8788,2182.1924,15.74618,24.0071,2.63,1.347,7.33,10.56,6.034,0.488,-14.65,0.0004078372,0.07451751,36,0
2483,3579.6829,2197.9619,19.68788,23.7645,2.214,2.033,6.13,7.26,4.497,0.082,77.62,0.000349831,0.07451751,57,0
